"Tabela 7125 - Taxa de analfabetismo das pessoas de 15 anos ou mais de idade, por cor ou raça e grupo de idade",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Variável - Taxa de analfabetismo das pessoas de 15 anos ou mais de idade,,,,,,,
Nível,Cód.,"Brasil, Grande Região e Unidade da Federação",Ano,Cor ou raça,Grupo de idade,,
UF,35,São Paulo,2022,Branca,25 anos ou mais,2.0,%
UF,35,São Paulo,2022,Branca,40 anos ou mais,2.8,%
UF,35,São Paulo,2022,Branca,60 anos ou mais,5.1,%
UF,35,São Paulo,2022,Preta ou parda,15 anos ou mais,2.8,%
UF,35,São Paulo,2022,Preta ou parda,18 anos ou mais,2.9,%
UF,35,São Paulo,2022,Preta ou parda,25 anos ou mais,3.4,%
UF,35,São Paulo,2022,Preta ou parda,40 anos ou mais,5.2,%
UF,35,São Paulo,2022,Preta ou parda,60 anos ou mais,10.9,%
UF,35,São Paulo,2023,Total,15 anos ou mais,2.3,%
UF,35,São Paulo,2023,Total,18 anos ou mais,2.4,%
UF,35,São Paulo,2023,Total,25 anos ou mais,2.7,%
UF,35,São Paulo,2023,Total,40 anos ou mais,3.7,%
UF,35,São Paulo,2023,Total,60 anos ou mais,6.7,%
UF,35,São Paulo,2023,Branca,15 anos ou mais,1.6,%
UF,35,São Paulo,2023,Branca,18 anos ou mais,1.7,%
UF,35,São Paulo,2023,Branca,25 anos ou mais,1.8,%
UF,35,São Paulo,2023,Branca,40 anos ou mais,2.4,%
UF,35,São Paulo,2023,Branca,60 anos ou mais,4.3,%
UF,35,São Paulo,2023,Preta ou parda,15 anos ou mais,3.3,%
UF,35,São Paulo,2023,Preta ou parda,18 anos ou mais,3.5,%
UF,35,São Paulo,2023,Preta ou parda,25 anos ou mais,4.0,%
UF,35,São Paulo,2023,Preta ou parda,40 anos ou mais,6.1,%
UF,35,São Paulo,2023,Preta ou parda,60 anos ou mais,11.8,%
UF,35,São Paulo,2024,Total,15 anos ou mais,2.3,%
UF,35,São Paulo,2024,Total,18 anos ou mais,2.3,%
UF,35,São Paulo,2024,Total,25 anos ou mais,2.6,%
UF,35,São Paulo,2024,Total,40 anos ou mais,3.6,%
UF,35,São Paulo,2024,Total,60 anos ou mais,6.5,%
UF,35,São Paulo,2024,Branca,15 anos ou mais,1.5,%
UF,35,São Paulo,2024,Branca,18 anos ou mais,1.6,%
UF,35,São Paulo,2024,Branca,25 anos ou mais,1.7,%
UF,35,São Paulo,2024,Branca,40 anos ou mais,2.3,%
UF,35,São Paulo,2024,Branca,60 anos ou mais,3.9,%
UF,35,São Paulo,2024,Preta ou parda,15 anos ou mais,3.3,%
UF,35,São Paulo,2024,Preta ou parda,18 anos ou mais,3.4,%
UF,35,São Paulo,2024,Preta ou parda,25 anos ou mais,3.9,%
UF,35,São Paulo,2024,Preta ou parda,40 anos ou mais,5.6,%
UF,35,São Paulo,2024,Preta ou parda,60 anos ou mais,11.9,%
UF,41,Paraná,2016,Total,15 anos ou mais,4.1,%
UF,41,Paraná,2016,Total,18 anos ou mais,4.3,%
UF,41,Paraná,2016,Total,25 anos ou mais,5.0,%
UF,41,Paraná,2016,Total,40 anos ou mais,7.6,%
UF,41,Paraná,2016,Total,60 anos ou mais,15.5,%
UF,41,Paraná,2016,Branca,15 anos ou mais,2.8,%
UF,41,Paraná,2016,Branca,18 anos ou mais,2.9,%
UF,41,Paraná,2016,Branca,25 anos ou mais,3.3,%
UF,41,Paraná,2016,Branca,40 anos ou mais,5.0,%
UF,41,Paraná,2016,Branca,60 anos ou mais,10.5,%
UF,41,Paraná,2016,Preta ou parda,15 anos ou mais,7.0,%
UF,41,Paraná,2016,Preta ou parda,18 anos ou mais,7.5,%
UF,41,Paraná,2016,Preta ou parda,25 anos ou mais,9.1,%
UF,41,Paraná,2016,Preta ou parda,40 anos ou mais,13.9,%
UF,41,Paraná,2016,Preta ou parda,60 anos ou mais,30.9,%
UF,41,Paraná,2017,Total,15 anos ou mais,4.2,%
UF,41,Paraná,2017,Total,18 anos ou mais,4.5,%
UF,41,Paraná,2017,Total,25 anos ou mais,5.2,%
UF,41,Paraná,2017,Total,40 anos ou mais,7.8,%
UF,41,Paraná,2017,Total,60 anos ou mais,15.6,%
UF,41,Paraná,2017,Branca,15 anos ou mais,3.2,%
UF,41,Paraná,2017,Branca,18 anos ou mais,3.3,%
UF,41,Paraná,2017,Branca,25 anos ou mais,3.8,%
UF,41,Paraná,2017,Branca,40 anos ou mais,5.6,%
UF,41,Paraná,2017,Branca,60 anos ou mais,11.5,%
UF,41,Paraná,2017,Preta ou parda,15 anos ou mais,6.6,%
UF,41,Paraná,2017,Preta ou parda,18 anos ou mais,7.1,%
UF,41,Paraná,2017,Preta ou parda,25 anos ou mais,8.5,%
UF,41,Paraná,2017,Preta ou parda,40 anos ou mais,13.3,%
UF,41,Paraná,2017,Preta ou parda,60 anos ou mais,27.5,%
UF,41,Paraná,2018,Total,15 anos ou mais,4.5,%
UF,41,Paraná,2018,Total,18 anos ou mais,4.7,%
UF,41,Paraná,2018,Total,25 anos ou mais,5.5,%
UF,41,Paraná,2018,Total,40 anos ou mais,8.3,%
UF,41,Paraná,2018,Total,60 anos ou mais,16.2,%
UF,41,Paraná,2018,Branca,15 anos ou mais,3.2,%
UF,41,Paraná,2018,Branca,18 anos ou mais,3.3,%
UF,41,Paraná,2018,Branca,25 anos ou mais,3.9,%
UF,41,Paraná,2018,Branca,40 anos ou mais,5.7,%
UF,41,Paraná,2018,Branca,60 anos ou mais,11.9,%
UF,41,Paraná,2018,Preta ou parda,15 anos ou mais,7.2,%
UF,41,Paraná,2018,Preta ou parda,18 anos ou mais,7.6,%
UF,41,Paraná,2018,Preta ou parda,25 anos ou mais,9.2,%
UF,41,Paraná,2018,Preta ou parda,40 anos ou mais,14.4,%
UF,41,Paraná,2018,Preta ou parda,60 anos ou mais,27.9,%
UF,41,Paraná,2019,Total,15 anos ou mais,4.1,%
UF,41,Paraná,2019,Total,18 anos ou mais,4.3,%
UF,41,Paraná,2019,Total,25 anos ou mais,5.0,%
UF,41,Paraná,2019,Total,40 anos ou mais,7.3,%
UF,41,Paraná,2019,Total,60 anos ou mais,14.2,%
UF,41,Paraná,2019,Branca,15 anos ou mais,2.8,%
UF,41,Paraná,2019,Branca,18 anos ou mais,2.9,%
UF,41,Paraná,2019,Branca,25 anos ou mais,3.3,%
UF,41,Paraná,2019,Branca,40 anos ou mais,4.7,%
UF,41,Paraná,2019,Branca,60 anos ou mais,9.3,%
UF,41,Paraná,2019,Preta ou parda,15 anos ou mais,6.6,%
UF,41,Paraná,2019,Preta ou parda,18 anos ou mais,7.0,%
UF,41,Paraná,2019,Preta ou parda,25 anos ou mais,8.2,%
UF,41,Paraná,2019,Preta ou parda,40 anos ou mais,12.5,%
UF,41,Paraná,2019,Preta ou parda,60 anos ou mais,26.1,%
UF,41,Paraná,2022,Total,15 anos ou mais,3.9,%
UF,41,Paraná,2022,Total,18 anos ou mais,4.1,%
UF,41,Paraná,2022,Total,25 anos ou mais,4.7,%
UF,41,Paraná,2022,Total,40 anos ou mais,7.1,%
UF,41,Paraná,2022,Total,60 anos ou mais,13.9,%
UF,41,Paraná,2022,Branca,15 anos ou mais,3.1,%
UF,41,Paraná,2022,Branca,18 anos ou mais,3.2,%
UF,41,Paraná,2022,Branca,25 anos ou mais,3.6,%
UF,41,Paraná,2022,Branca,40 anos ou mais,5.3,%
UF,41,Paraná,2022,Branca,60 anos ou mais,10.4,%
UF,41,Paraná,2022,Preta ou parda,15 anos ou mais,5.6,%
UF,41,Paraná,2022,Preta ou parda,18 anos ou mais,5.9,%
UF,41,Paraná,2022,Preta ou parda,25 anos ou mais,6.9,%
UF,41,Paraná,2022,Preta ou parda,40 anos ou mais,10.8,%
UF,41,Paraná,2022,Preta ou parda,60 anos ou mais,22.6,%
UF,41,Paraná,2023,Total,15 anos ou mais,3.4,%
UF,41,Paraná,2023,Total,18 anos ou mais,3.6,%
UF,41,Paraná,2023,Total,25 anos ou mais,4.1,%
UF,41,Paraná,2023,Total,40 anos ou mais,6.1,%
UF,41,Paraná,2023,Total,60 anos ou mais,11.8,%
UF,41,Paraná,2023,Branca,15 anos ou mais,2.4,%
UF,41,Paraná,2023,Branca,18 anos ou mais,2.5,%
UF,41,Paraná,2023,Branca,25 anos ou mais,2.8,%
UF,41,Paraná,2023,Branca,40 anos ou mais,4.1,%
UF,41,Paraná,2023,Branca,60 anos ou mais,8.1,%
UF,41,Paraná,2023,Preta ou parda,15 anos ou mais,5.2,%
UF,41,Paraná,2023,Preta ou parda,18 anos ou mais,5.5,%
UF,41,Paraná,2023,Preta ou parda,25 anos ou mais,6.5,%
UF,41,Paraná,2023,Preta ou parda,40 anos ou mais,10.2,%
UF,41,Paraná,2023,Preta ou parda,60 anos ou mais,20.9,%
UF,41,Paraná,2024,Total,15 anos ou mais,3.5,%
UF,41,Paraná,2024,Total,18 anos ou mais,3.7,%
UF,41,Paraná,2024,Total,25 anos ou mais,4.2,%
UF,41,Paraná,2024,Total,40 anos ou mais,6.0,%
UF,41,Paraná,2024,Total,60 anos ou mais,11.6,%
UF,41,Paraná,2024,Branca,15 anos ou mais,2.7,%
UF,41,Paraná,2024,Branca,18 anos ou mais,2.9,%
UF,41,Paraná,2024,Branca,25 anos ou mais,3.2,%
UF,41,Paraná,2024,Branca,40 anos ou mais,4.5,%
UF,41,Paraná,2024,Branca,60 anos ou mais,8.7,%
UF,41,Paraná,2024,Preta ou parda,15 anos ou mais,4.9,%
UF,41,Paraná,2024,Preta ou parda,18 anos ou mais,5.2,%
UF,41,Paraná,2024,Preta ou parda,25 anos ou mais,6.0,%
UF,41,Paraná,2024,Preta ou parda,40 anos ou mais,9.1,%
UF,41,Paraná,2024,Preta ou parda,60 anos ou mais,18.7,%
UF,42,Santa Catarina,2016,Total,15 anos ou mais,2.6,%
UF,42,Santa Catarina,2016,Total,18 anos ou mais,2.8,%
UF,42,Santa Catarina,2016,Total,25 anos ou mais,3.2,%
UF,42,Santa Catarina,2016,Total,40 anos ou mais,4.6,%
UF,42,Santa Catarina,2016,Total,60 anos ou mais,9.4,%
UF,42,Santa Catarina,2016,Branca,15 anos ou mais,2.2,%
UF,42,Santa Catarina,2016,Branca,18 anos ou mais,2.3,%
UF,42,Santa Catarina,2016,Branca,25 anos ou mais,2.7,%
UF,42,Santa Catarina,2016,Branca,40 anos ou mais,3.8,%
UF,42,Santa Catarina,2016,Branca,60 anos ou mais,7.8,%
UF,42,Santa Catarina,2016,Preta ou parda,15 anos ou mais,5.5,%
UF,42,Santa Catarina,2016,Preta ou parda,18 anos ou mais,5.9,%
UF,42,Santa Catarina,2016,Preta ou parda,25 anos ou mais,7.0,%
UF,42,Santa Catarina,2016,Preta ou parda,40 anos ou mais,11.2,%
UF,42,Santa Catarina,2016,Preta ou parda,60 anos ou mais,25.2,%
UF,42,Santa Catarina,2017,Total,15 anos ou mais,2.4,%
UF,42,Santa Catarina,2017,Total,18 anos ou mais,2.5,%
UF,42,Santa Catarina,2017,Total,25 anos ou mais,2.9,%
UF,42,Santa Catarina,2017,Total,40 anos ou mais,4.4,%
UF,42,Santa Catarina,2017,Total,60 anos ou mais,8.2,%
UF,42,Santa Catarina,2017,Branca,15 anos ou mais,2.0,%
UF,42,Santa Catarina,2017,Branca,18 anos ou mais,2.1,%
UF,42,Santa Catarina,2017,Branca,25 anos ou mais,2.4,%
UF,42,Santa Catarina,2017,Branca,40 anos ou mais,3.5,%
UF,42,Santa Catarina,2017,Branca,60 anos ou mais,6.5,%
UF,42,Santa Catarina,2017,Preta ou parda,15 anos ou mais,4.5,%
UF,42,Santa Catarina,2017,Preta ou parda,18 anos ou mais,4.9,%
UF,42,Santa Catarina,2017,Preta ou parda,25 anos ou mais,6.0,%
UF,42,Santa Catarina,2017,Preta ou parda,40 anos ou mais,10.1,%
UF,42,Santa Catarina,2017,Preta ou parda,60 anos ou mais,21.8,%
UF,42,Santa Catarina,2018,Total,15 anos ou mais,2.3,%
UF,42,Santa Catarina,2018,Total,18 anos ou mais,2.4,%
UF,42,Santa Catarina,2018,Total,25 anos ou mais,2.7,%
UF,42,Santa Catarina,2018,Total,40 anos ou mais,4.1,%
UF,42,Santa Catarina,2018,Total,60 anos ou mais,8.3,%
UF,42,Santa Catarina,2018,Branca,15 anos ou mais,1.8,%
UF,42,Santa Catarina,2018,Branca,18 anos ou mais,1.9,%
UF,42,Santa Catarina,2018,Branca,25 anos ou mais,2.2,%
UF,42,Santa Catarina,2018,Branca,40 anos ou mais,3.1,%
UF,42,Santa Catarina,2018,Branca,60 anos ou mais,6.3,%
UF,42,Santa Catarina,2018,Preta ou parda,15 anos ou mais,4.1,%
UF,42,Santa Catarina,2018,Preta ou parda,18 anos ou mais,4.4,%
UF,42,Santa Catarina,2018,Preta ou parda,25 anos ou mais,5.3,%
UF,42,Santa Catarina,2018,Preta ou parda,40 anos ou mais,9.3,%
UF,42,Santa Catarina,2018,Preta ou parda,60 anos ou mais,20.9,%
UF,42,Santa Catarina,2019,Total,15 anos ou mais,2.1,%
UF,42,Santa Catarina,2019,Total,18 anos ou mais,2.2,%
UF,42,Santa Catarina,2019,Total,25 anos ou mais,2.5,%
UF,42,Santa Catarina,2019,Total,40 anos ou mais,3.8,%
UF,42,Santa Catarina,2019,Total,60 anos ou mais,7.4,%
UF,42,Santa Catarina,2019,Branca,15 anos ou mais,1.6,%
UF,42,Santa Catarina,2019,Branca,18 anos ou mais,1.7,%
UF,42,Santa Catarina,2019,Branca,25 anos ou mais,1.9,%
UF,42,Santa Catarina,2019,Branca,40 anos ou mais,2.8,%
UF,42,Santa Catarina,2019,Branca,60 anos ou mais,5.6,%
UF,42,Santa Catarina,2019,Preta ou parda,15 anos ou mais,4.3,%
UF,42,Santa Catarina,2019,Preta ou parda,18 anos ou mais,4.6,%
UF,42,Santa Catarina,2019,Preta ou parda,25 anos ou mais,5.4,%
UF,42,Santa Catarina,2019,Preta ou parda,40 anos ou mais,9.0,%
UF,42,Santa Catarina,2019,Preta ou parda,60 anos ou mais,19.8,%
UF,42,Santa Catarina,2022,Total,15 anos ou mais,2.2,%
UF,42,Santa Catarina,2022,Total,18 anos ou mais,2.2,%
UF,42,Santa Catarina,2022,Total,25 anos ou mais,2.5,%
UF,42,Santa Catarina,2022,Total,40 anos ou mais,3.7,%
UF,42,Santa Catarina,2022,Total,60 anos ou mais,6.6,%
UF,42,Santa Catarina,2022,Branca,15 anos ou mais,1.8,%
UF,42,Santa Catarina,2022,Branca,18 anos ou mais,1.8,%
UF,42,Santa Catarina,2022,Branca,25 anos ou mais,2.0,%
UF,42,Santa Catarina,2022,Branca,40 anos ou mais,2.9,%
UF,42,Santa Catarina,2022,Branca,60 anos ou mais,5.4,%
UF,42,Santa Catarina,2022,Preta ou parda,15 anos ou mais,3.6,%
UF,42,Santa Catarina,2022,Preta ou parda,18 anos ou mais,3.8,%
UF,42,Santa Catarina,2022,Preta ou parda,25 anos ou mais,4.4,%
UF,42,Santa Catarina,2022,Preta ou parda,40 anos ou mais,7.4,%
UF,42,Santa Catarina,2022,Preta ou parda,60 anos ou mais,14.0,%
UF,42,Santa Catarina,2023,Total,15 anos ou mais,2.0,%
UF,42,Santa Catarina,2023,Total,18 anos ou mais,2.0,%
UF,42,Santa Catarina,2023,Total,25 anos ou mais,2.3,%
UF,42,Santa Catarina,2023,Total,40 anos ou mais,3.5,%
UF,42,Santa Catarina,2023,Total,60 anos ou mais,6.4,%
UF,42,Santa Catarina,2023,Branca,15 anos ou mais,1.7,%
UF,42,Santa Catarina,2023,Branca,18 anos ou mais,1.7,%
UF,42,Santa Catarina,2023,Branca,25 anos ou mais,1.9,%
UF,42,Santa Catarina,2023,Branca,40 anos ou mais,2.9,%
UF,42,Santa Catarina,2023,Branca,60 anos ou mais,5.2,%
UF,42,Santa Catarina,2023,Preta ou parda,15 anos ou mais,3.0,%
UF,42,Santa Catarina,2023,Preta ou parda,18 anos ou mais,3.2,%
UF,42,Santa Catarina,2023,Preta ou parda,25 anos ou mais,3.8,%
UF,42,Santa Catarina,2023,Preta ou parda,40 anos ou mais,6.5,%
UF,42,Santa Catarina,2023,Preta ou parda,60 anos ou mais,14.8,%
UF,42,Santa Catarina,2024,Total,15 anos ou mais,1.9,%
UF,42,Santa Catarina,2024,Total,18 anos ou mais,2.0,%
UF,42,Santa Catarina,2024,Total,25 anos ou mais,2.3,%
UF,42,Santa Catarina,2024,Total,40 anos ou mais,3.5,%
UF,42,Santa Catarina,2024,Total,60 anos ou mais,6.4,%
UF,42,Santa Catarina,2024,Branca,15 anos ou mais,1.7,%
UF,42,Santa Catarina,2024,Branca,18 anos ou mais,1.8,%
UF,42,Santa Catarina,2024,Branca,25 anos ou mais,2.0,%
UF,42,Santa Catarina,2024,Branca,40 anos ou mais,2.9,%
UF,42,Santa Catarina,2024,Branca,60 anos ou mais,5.2,%
UF,42,Santa Catarina,2024,Preta ou parda,15 anos ou mais,2.8,%
UF,42,Santa Catarina,2024,Preta ou parda,18 anos ou mais,2.9,%
UF,42,Santa Catarina,2024,Preta ou parda,25 anos ou mais,3.5,%
UF,42,Santa Catarina,2024,Preta ou parda,40 anos ou mais,6.0,%
UF,42,Santa Catarina,2024,Preta ou parda,60 anos ou mais,13.2,%
UF,43,Rio Grande do Sul,2016,Total,15 anos ou mais,3.0,%
UF,43,Rio Grande do Sul,2016,Total,18 anos ou mais,3.2,%
UF,43,Rio Grande do Sul,2016,Total,25 anos ou mais,3.6,%
UF,43,Rio Grande do Sul,2016,Total,40 anos ou mais,5.0,%
UF,43,Rio Grande do Sul,2016,Total,60 anos ou mais,9.4,%
UF,43,Rio Grande do Sul,2016,Branca,15 anos ou mais,2.6,%
UF,43,Rio Grande do Sul,2016,Branca,18 anos ou mais,2.7,%
UF,43,Rio Grande do Sul,2016,Branca,25 anos ou mais,3.0,%
UF,43,Rio Grande do Sul,2016,Branca,40 anos ou mais,4.1,%
UF,43,Rio Grande do Sul,2016,Branca,60 anos ou mais,7.8,%
UF,43,Rio Grande do Sul,2016,Preta ou parda,15 anos ou mais,5.1,%
UF,43,Rio Grande do Sul,2016,Preta ou parda,18 anos ou mais,5.5,%
UF,43,Rio Grande do Sul,2016,Preta ou parda,25 anos ou mais,6.5,%
UF,43,Rio Grande do Sul,2016,Preta ou parda,40 anos ou mais,9.7,%
UF,43,Rio Grande do Sul,2016,Preta ou parda,60 anos ou mais,19.4,%
UF,43,Rio Grande do Sul,2017,Total,15 anos ou mais,2.8,%
UF,43,Rio Grande do Sul,2017,Total,18 anos ou mais,2.9,%
UF,43,Rio Grande do Sul,2017,Total,25 anos ou mais,3.3,%
UF,43,Rio Grande do Sul,2017,Total,40 anos ou mais,4.7,%
UF,43,Rio Grande do Sul,2017,Total,60 anos ou mais,8.6,%
UF,43,Rio Grande do Sul,2017,Branca,15 anos ou mais,2.3,%
UF,43,Rio Grande do Sul,2017,Branca,18 anos ou mais,2.3,%
UF,43,Rio Grande do Sul,2017,Branca,25 anos ou mais,2.7,%
UF,43,Rio Grande do Sul,2017,Branca,40 anos ou mais,3.7,%
UF,43,Rio Grande do Sul,2017,Branca,60 anos ou mais,6.6,%
UF,43,Rio Grande do Sul,2017,Preta ou parda,15 anos ou mais,5.2,%
UF,43,Rio Grande do Sul,2017,Preta ou parda,18 anos ou mais,5.6,%
UF,43,Rio Grande do Sul,2017,Preta ou parda,25 anos ou mais,6.6,%
UF,43,Rio Grande do Sul,2017,Preta ou parda,40 anos ou mais,10.0,%
UF,43,Rio Grande do Sul,2017,Preta ou parda,60 anos ou mais,21.1,%
UF,43,Rio Grande do Sul,2018,Total,15 anos ou mais,2.8,%
UF,43,Rio Grande do Sul,2018,Total,18 anos ou mais,2.9,%
UF,43,Rio Grande do Sul,2018,Total,25 anos ou mais,3.2,%
UF,43,Rio Grande do Sul,2018,Total,40 anos ou mais,4.5,%
UF,43,Rio Grande do Sul,2018,Total,60 anos ou mais,8.0,%
UF,43,Rio Grande do Sul,2018,Branca,15 anos ou mais,2.1,%
UF,43,Rio Grande do Sul,2018,Branca,18 anos ou mais,2.2,%
UF,43,Rio Grande do Sul,2018,Branca,25 anos ou mais,2.5,%
UF,43,Rio Grande do Sul,2018,Branca,40 anos ou mais,3.4,%
UF,43,Rio Grande do Sul,2018,Branca,60 anos ou mais,6.1,%
UF,43,Rio Grande do Sul,2018,Preta ou parda,15 anos ou mais,5.4,%
UF,43,Rio Grande do Sul,2018,Preta ou parda,18 anos ou mais,5.6,%
UF,43,Rio Grande do Sul,2018,Preta ou parda,25 anos ou mais,6.5,%
UF,43,Rio Grande do Sul,2018,Preta ou parda,40 anos ou mais,9.8,%
UF,43,Rio Grande do Sul,2018,Preta ou parda,60 anos ou mais,19.0,%
UF,43,Rio Grande do Sul,2019,Total,15 anos ou mais,2.4,%
UF,43,Rio Grande do Sul,2019,Total,18 anos ou mais,2.5,%
UF,43,Rio Grande do Sul,2019,Total,25 anos ou mais,2.8,%
UF,43,Rio Grande do Sul,2019,Total,40 anos ou mais,4.1,%
UF,43,Rio Grande do Sul,2019,Total,60 anos ou mais,7.0,%
UF,43,Rio Grande do Sul,2019,Branca,15 anos ou mais,1.8,%
UF,43,Rio Grande do Sul,2019,Branca,18 anos ou mais,1.9,%
UF,43,Rio Grande do Sul,2019,Branca,25 anos ou mais,2.1,%
UF,43,Rio Grande do Sul,2019,Branca,40 anos ou mais,3.0,%
UF,43,Rio Grande do Sul,2019,Branca,60 anos ou mais,5.3,%
UF,43,Rio Grande do Sul,2019,Preta ou parda,15 anos ou mais,4.7,%
UF,43,Rio Grande do Sul,2019,Preta ou parda,18 anos ou mais,4.9,%
UF,43,Rio Grande do Sul,2019,Preta ou parda,25 anos ou mais,5.6,%
UF,43,Rio Grande do Sul,2019,Preta ou parda,40 anos ou mais,9.1,%
UF,43,Rio Grande do Sul,2019,Preta ou parda,60 anos ou mais,16.2,%
UF,43,Rio Grande do Sul,2022,Total,15 anos ou mais,2.5,%
UF,43,Rio Grande do Sul,2022,Total,18 anos ou mais,2.6,%
UF,43,Rio Grande do Sul,2022,Total,25 anos ou mais,2.8,%
UF,43,Rio Grande do Sul,2022,Total,40 anos ou mais,4.0,%
UF,43,Rio Grande do Sul,2022,Total,60 anos ou mais,6.8,%
UF,43,Rio Grande do Sul,2022,Branca,15 anos ou mais,2.0,%
UF,43,Rio Grande do Sul,2022,Branca,18 anos ou mais,2.1,%
UF,43,Rio Grande do Sul,2022,Branca,25 anos ou mais,2.2,%
UF,43,Rio Grande do Sul,2022,Branca,40 anos ou mais,3.1,%
UF,43,Rio Grande do Sul,2022,Branca,60 anos ou mais,5.2,%
UF,43,Rio Grande do Sul,2022,Preta ou parda,15 anos ou mais,4.3,%
UF,43,Rio Grande do Sul,2022,Preta ou parda,18 anos ou mais,4.5,%
UF,43,Rio Grande do Sul,2022,Preta ou parda,25 anos ou mais,5.2,%
UF,43,Rio Grande do Sul,2022,Preta ou parda,40 anos ou mais,8.0,%
UF,43,Rio Grande do Sul,2022,Preta ou parda,60 anos ou mais,14.9,%
UF,43,Rio Grande do Sul,2023,Total,15 anos ou mais,2.7,%
UF,43,Rio Grande do Sul,2023,Total,18 anos ou mais,2.8,%
UF,43,Rio Grande do Sul,2023,Total,25 anos ou mais,3.2,%
UF,43,Rio Grande do Sul,2023,Total,40 anos ou mais,4.4,%
UF,43,Rio Grande do Sul,2023,Total,60 anos ou mais,7.4,%
UF,43,Rio Grande do Sul,2023,Branca,15 anos ou mais,2.2,%
UF,43,Rio Grande do Sul,2023,Branca,18 anos ou mais,2.3,%
UF,43,Rio Grande do Sul,2023,Branca,25 anos ou mais,2.5,%
UF,43,Rio Grande do Sul,2023,Branca,40 anos ou mais,3.4,%
UF,43,Rio Grande do Sul,2023,Branca,60 anos ou mais,5.8,%
UF,43,Rio Grande do Sul,2023,Preta ou parda,15 anos ou mais,4.5,%
UF,43,Rio Grande do Sul,2023,Preta ou parda,18 anos ou mais,4.7,%
UF,43,Rio Grande do Sul,2023,Preta ou parda,25 anos ou mais,5.4,%
UF,43,Rio Grande do Sul,2023,Preta ou parda,40 anos ou mais,8.1,%
UF,43,Rio Grande do Sul,2023,Preta ou parda,60 anos ou mais,15.3,%
UF,43,Rio Grande do Sul,2024,Total,15 anos ou mais,2.4,%
UF,43,Rio Grande do Sul,2024,Total,18 anos ou mais,2.4,%
UF,43,Rio Grande do Sul,2024,Total,25 anos ou mais,2.7,%
UF,43,Rio Grande do Sul,2024,Total,40 anos ou mais,3.6,%
UF,43,Rio Grande do Sul,2024,Total,60 anos ou mais,5.8,%
UF,43,Rio Grande do Sul,2024,Branca,15 anos ou mais,2.0,%
UF,43,Rio Grande do Sul,2024,Branca,18 anos ou mais,2.1,%
UF,43,Rio Grande do Sul,2024,Branca,25 anos ou mais,2.3,%
UF,43,Rio Grande do Sul,2024,Branca,40 anos ou mais,3.0,%
UF,43,Rio Grande do Sul,2024,Branca,60 anos ou mais,4.8,%
UF,43,Rio Grande do Sul,2024,Preta ou parda,15 anos ou mais,3.6,%
UF,43,Rio Grande do Sul,2024,Preta ou parda,18 anos ou mais,3.8,%
UF,43,Rio Grande do Sul,2024,Preta ou parda,25 anos ou mais,4.2,%
UF,43,Rio Grande do Sul,2024,Preta ou parda,40 anos ou mais,5.7,%
UF,43,Rio Grande do Sul,2024,Preta ou parda,60 anos ou mais,10.6,%
UF,50,Mato Grosso do Sul,2016,Total,15 anos ou mais,5.7,%
UF,50,Mato Grosso do Sul,2016,Total,18 anos ou mais,6.0,%
UF,50,Mato Grosso do Sul,2016,Total,25 anos ou mais,7.1,%
UF,50,Mato Grosso do Sul,2016,Total,40 anos ou mais,11.1,%
UF,50,Mato Grosso do Sul,2016,Total,60 anos ou mais,20.0,%
UF,50,Mato Grosso do Sul,2016,Branca,15 anos ou mais,4.1,%
UF,50,Mato Grosso do Sul,2016,Branca,18 anos ou mais,4.3,%
UF,50,Mato Grosso do Sul,2016,Branca,25 anos ou mais,5.1,%
UF,50,Mato Grosso do Sul,2016,Branca,40 anos ou mais,7.7,%
UF,50,Mato Grosso do Sul,2016,Branca,60 anos ou mais,14.3,%
UF,50,Mato Grosso do Sul,2016,Preta ou parda,15 anos ou mais,6.9,%
UF,50,Mato Grosso do Sul,2016,Preta ou parda,18 anos ou mais,7.3,%
UF,50,Mato Grosso do Sul,2016,Preta ou parda,25 anos ou mais,8.7,%
UF,50,Mato Grosso do Sul,2016,Preta ou parda,40 anos ou mais,14.1,%
UF,50,Mato Grosso do Sul,2016,Preta ou parda,60 anos ou mais,25.9,%
UF,50,Mato Grosso do Sul,2017,Total,15 anos ou mais,4.6,%
UF,50,Mato Grosso do Sul,2017,Total,18 anos ou mais,4.8,%
UF,50,Mato Grosso do Sul,2017,Total,25 anos ou mais,5.6,%
UF,50,Mato Grosso do Sul,2017,Total,40 anos ou mais,9.1,%
UF,50,Mato Grosso do Sul,2017,Total,60 anos ou mais,16.5,%
UF,50,Mato Grosso do Sul,2017,Branca,15 anos ou mais,3.4,%
UF,50,Mato Grosso do Sul,2017,Branca,18 anos ou mais,3.6,%
UF,50,Mato Grosso do Sul,2017,Branca,25 anos ou mais,4.1,%
UF,50,Mato Grosso do Sul,2017,Branca,40 anos ou mais,6.6,%
UF,50,Mato Grosso do Sul,2017,Branca,60 anos ou mais,11.8,%
UF,50,Mato Grosso do Sul,2017,Preta ou parda,15 anos ou mais,5.6,%
UF,50,Mato Grosso do Sul,2017,Preta ou parda,18 anos ou mais,5.9,%
UF,50,Mato Grosso do Sul,2017,Preta ou parda,25 anos ou mais,6.9,%
